Lugar y fecha,Area General de Origen,Area específica de origen,Consecutivo,Destinatario,Cargo,Cuerpo Oficio,Remitente,Cargo,Copias,Elaboración
"Huixquilucan de Degollado, Estado de México, a 14 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/068/04/2021,MTRA. MARÍA TERESA PADRÓN ALVAREZ,"SUBDIRECTORA DE PROCESO 
ADMINISTRATIVO INTERNO
","Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el Servicio de Internet Negocio 30 Mbps, en Almacén Municipal del 01 al 28 de febrero del año en curso, de igual forma adjunto a la presente factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.

",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 15 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/069/04/2021,C.P. AGUSTÍN OLIVARES BALDERAS,TESORERO MUNICIPAL,"En atención a su oficio TM/0140/marzo/2021, de fecha 24 de marzo del año en curso, mediante el cual solicita se realice el cambio de lugar de la extensión 3212, así como la configuración del escáner al equipo con número de serie MJ06SAN2, al respecto me permito informar a Usted, que su solicitud ha sido atendida en tiempo y forma. 

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 15 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/070/04/2021,MTRA. TERESA GINEZ SERRANO,DIRECTORA GENERAL DE ADMINISTRACIÓN,"En atención a su oficio DGA/SPAI/0645/04/2021, de fecha 14 de abril del año en curso, mediante el cual solicita recabar la documentación comprobatoria de las Metas físicas de los proyectos presupuestarios ejecutados en el ejercicio fiscal 2021 así como los Indicadores de desempeño de los programas presupuestarios ejecutados en el ejercicio fiscal 2021, a efecto de dar cumplimiento a las “Políticas para la integración del informe Trimestral de los Sujetos de Fiscalización Municipales para el ejercicio 2021, al respecto me permito informar a Usted, que dicha información ha sido remitida en formato PDF y medio de almacenamiento electrónico disco compacto (CD).

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 20 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/71/04/2021,MTRA. MARÍA TERESA PADRÓN ALVAREZ,"ENCARGADA DEL DESPACHO DE LA SUBDIRECCIÓN DE PROCESO 
","Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el servicio de Internet Dedicado 50Mbps con troncales telefónicas para la oficina de Fresko, para el periodo que comprende del 01 al 28 de febrero del año en curso, correspondiente al contrato número AHU/LPN/34/2019, de igual forma adjunto al presente, factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 20 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/72/04/2021,MTRA. MARÍA TERESA PADRÓN ALVAREZ,ENCARGADA DEL DESPACHO DE LA SUBDIRECCIÓN DE PROCESO ,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el servicio de Internet Dedicado 50Mbps con troncales telefónicas para la oficina de Fresko, para el periodo que comprende del 01 al 31 de marzo del año en curso, correspondiente al contrato número AHU/LPN/34/2019, de igual forma adjunto al presente, factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 20 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/73/04/2021,LIC. ALMA ROCIO ROJAS PÉREZ,ENCARGADA DE DESPACHO DE LA DIRECCIÓN GENERAL DE ADMIISTRACIÓN,"Por medio del presente me permito informar a Usted que en respuesta al oficio con número DGA/SPAI/0651/04/2021, donde se nos notifica sobre la remisión a la Subdirección de Proceso Administrativo Interno acerca de las propuestas de la agenda regulatoria para eficientar los tramites que se llevan a cabo en esta Subdirección a mi cargo, le informo que no se cuenta con propuestas en la materia dispuesta dado que los procesos que se llevan a cabo en las áreas que conforman la Subdirección de Sistemas tienen un enfoque técnico de operación y mantenimiento  sobre los activos tecnológicos del Ayuntamiento de Huixquilucan y no sobre algún trámite que afecte directamente la atención a los contribuyentes y ciudadanos del municipio.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 23 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/74/04/2021,LIC. ALMA ROCÍO ROJAS PÉREZ,ENCARGADA DEL DESPACHO DE LA DIRECCIÓN GENERAL DE ADMINISTRACIÓN ,"En atención a su oficio DGA/SPAI/0683/04/2021, de fecha 21 de abril del año en curso, mediante el cual solicita remitir la documentación o información que cumplimente lo solicitado por el Órgano Superior de Fiscalización del estado de México, mediante Oficio Núm. OSFEM/AEFO/146/2021, al respecto me permito informar a Usted, que esta Subdirección a mi digno cargo no cuenta con documentación o información de lo solicitado en el oficio anexo.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 24 de abril de 2021 ",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/075/04/2021,MTRA. VIANNEY JASSO PADILLA,SUBDIRECTORA DE RECURSOS MATERIALES Y ADQUISICIONES,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el material solicitado a la empresa Mónica Monroy Cruz, en la fecha convenida en el contrato pedido AHU/AD/144/2021.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 23 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/076/04/2021,LIC. ALMA ROCÍO ROJAS PÉREZ,SUBDIRECTORA DE FACTOR HUMANO Y PRODUCTIVIDAD,"De conformidad con los lineamientos establecidos por la Dirección General de Administración, aprobados en la Trigésima Octava Sesión Ordinaria de Cabildo, del 05 de junio del presente, en los que entre otras medidas se establece que deberá restringirse al mínimo el manejo de documentación física, con el propósito de reducir el riesgo por contagio de COVID-19, se remiten de conformidad y a petición de cada uno de los servidores públicos que se enlistan en la relación anexa, los FORMATOS DE AVISO DE VACACIONES en VERSIÓN DIGITAL para los trámites administrativos conducentes.

 

Así mismo se envían para su autorización y registro los formatos de Aviso de Vacaciones en versión digital al correo electrónico factor.vacaciones@huixquilucan.gob.mx.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 28 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/077/04/2020,MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el Servicio de Internet Dedicado Premium 50 Mbps en Palacio Municipal del 01 al 31 de marzo del año en curso, de igual forma adjunto a la presente factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 28 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/078/04/2020,MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el Servicio de Internet Dedicado Premium 100Mbps en el Edificio Administrativo Huixquilucan del 01 al 31 de marzo del año en curso, de igual forma adjunto a la presente factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 28 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,"Oficio No: DGA/SS/079/04/2020

",MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"En atención a su oficio DGA/SPAI/0709/04/2021, de fecha 28 de abril del año en curso y en referencia al oficio CIM/SCE/0589/2021, suscrito por el Lic. Benito García Ávalos, mediante el cual solicita sean revisados los Manuales de Organización y de Procedimientos de la Subdirección a mi digno cargo y de ser el caso remitir la propuesta de modificaciones, al respecto me 

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 28 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/079/04/2020,MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"En atención a su oficio DGA/SPAI/0709/04/2021, de fecha 28 de abril del año en curso y en referencia al oficio CIM/SCE/0589/2021, suscrito por el Lic. Benito García Ávalos, mediante el cual solicita sean revisados los Manuales de Organización y de Procedimientos de la Subdirección a mi digno cargo y de ser el caso remitir la propuesta de modificaciones, al respecto me 

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.

",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 24 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/080/04/2021,MTRA. VIANNEY JASSO PADILLA,SUBDIRECTORA DE RECURSOS MATERIALES Y ADQUISICIONES,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria le Equipo Supresor de Picos en Edificio Administrativo Huixquilucan solicitado a la empresa AXO TECNOLOGÍA CONSTRUCTIVA S.A. DE C.V, anexo al presente factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 28 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/081/04/2021,MTRA. VIANNEY JASSO PADILLA,SUBDIRECTORA DE RECURSOS MATERIALES Y ADQUISICIONES,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria la Bobina de Cable UTP Categoría 7. Azul (306 m), solicitada a la empresa AXO TECNOLOGÍA CONSTRUCTIVA S.A. DE C.V, anexo al presente factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.


",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 29 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/082/04/2021,MTRA. MARÍA TERESA PADRÓN ALVAREZ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"En atención a su oficio DGA/SPAI/0709/04/2021, de fecha 28 de abril del año en curso y en referencia al oficio CIM/SCE/0589/2021, suscrito por el Lic. Benito García Ávalos, mediante el cual solicita sean revisados los Manuales de Organización y de Procedimientos y de ser el caso remitir la propuesta de modificaciones, al respecto me permito informar a Usted, que con respecto a los temas correspondientes a esta Subdirección a mi digno cargo se encuentran sin observaciones.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.


",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 29 de abril de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/083/04/2021,LIC. ALMA RÓCIO ROJAS PÉREZ,SUBDIRECTORA DE FACTOR HUMANO Y PRODUCTIVIDAD,"Por medio del presente me permito remitir a Usted, listados de asistencia internos del personal adscrito a esta Subdirección a mi digno cargo, correspondientes al periodo que comprende de la segunda quincena del mes de marzo del año 2020 a la segunda quincena del mes de enero del año en curso, para su atención procedente.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 03 de mayo de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/084/05/2021,MTRA. MARÍA TERESA PADRÓN ÁLVAREZ ,"SUBDIRECTORA DE PROCESO 
ADMINISTRATIVO INTERNO
","En respuesta a su oficio DGA/SPAI/060/04/2021, de 29 de abril de 2021 donde solicita el “Informe de Actividades correspondientes al mes de abril 2021”, le comento que adjunto al presente encontrará el formato con la información re123trequerida en forma impresa, misma que ya ha sido enviada al correo electrónico proporcionado.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
"Huixquilucan de Degollado, Estado de México, a 06 de mayo de 2021",Dirección General de Administración ,Subdirección de Sistemas ,Oficio No: DGA/SS/085/05/2021,MTRA. MARÍA TERESA PADRÓN ÁLVAREZ ,SUBDIRECTORA DE PROCESO ADMINISTRATIVO INTERNO,"Por medio del presente me permito informar a Usted que a la fecha se ha recibido de manera oportuna y satisfactoria el Servicio de Internet Dedicado Premium 50Mbps, en el Edificio Excinemas del 01 al 28 de febrero del año en curso, de igual forma adjunto a la presente factura original.

Sin más por el momento, aprovecho la ocasión para enviarle un cordial saludo.
",Mtro. Raúl Quintanar Casillas ,Subdirector de Sistemas,c.c.p. Expediente/ Minutario ,TGS/RQC/*cmr* 
